scenario,seed,model,true_att,att,ci_lower,ci_upper,bias,covered
parallel,22,SC-ADH,0.0676012544508713,-0.1001613539253922,-0.2499999999998756,0.0500000000001286,-0.1677626083762635,0
parallel,22,SC-DI,0.0676012544508713,-1.0189915117500727,-2.024999999999901,-0.0249999999998724,-1.086592766200944,0
parallel,22,SDID,0.0676012544508713,0.0317025559970669,-0.1432974440029355,0.2067025559970694,-0.0358986984538044,1
parallel,23,DiD,0.1046760381270032,0.0686691656320908,-0.1063308343679116,0.2436691656320933,-0.0360068724949124,1
parallel,23,SC-ADH,0.1046760381270032,0.1521541676559066,0.0500000000001286,0.2750000000001318,0.0474781295289034,1
parallel,23,SC-DI,0.1046760381270032,0.1590502486388827,-0.624999999999881,0.9500000000001414,0.0543742105118795,1
parallel,23,SDID,0.1046760381270032,0.0898688959960216,0.0148688959960205,0.1648688959960227,-0.0148071421309815,1
parallel,24,DiD,0.0994507515556153,0.1257421457937662,-0.0492578542062362,0.3007421457937687,0.0262913942381508,1
parallel,24,SC-ADH,0.0994507515556153,0.1537793131845468,1.2789769243681806e-13,0.3250000000001325,0.0543285616289314,1
parallel,24,SC-DI,0.0994507515556153,1.158801442927341,0.15000000000013,2.1500000000001585,1.0593506913717257,0
parallel,24,SDID,0.0994507515556153,0.1455664530417333,-0.0044335469582688,0.2955664530417354,0.0461157014861179,1
parallel,25,DiD,0.0273572626092032,0.0577009328528168,-0.0672990671471849,0.1827009328528186,0.0303436702436135,1
parallel,25,SC-ADH,0.0273572626092032,0.0558547116689799,-0.0499999999998728,0.1750000000001303,0.0284974490597766,1
parallel,25,SC-DI,0.0273572626092032,0.1052296889809835,-0.2249999999998753,0.4250000000001339,0.0778724263717802,1
parallel,25,SDID,0.0273572626092032,0.0643140093965606,-0.0106859906034404,0.1393140093965617,0.0369567467873573,1
parallel,26,DiD,0.0802248578101399,0.0830696505136426,-0.0794303494863596,0.245569650513645,0.0028447927035027,1
parallel,26,SC-ADH,0.0802248578101399,0.0612705159548755,-0.0749999999998731,0.2000000000001307,-0.0189543418552644,1
parallel,26,SC-DI,0.0802248578101399,-0.05155067122565,-0.9999999999998864,0.8250000000001396,-0.1317755290357899,1
parallel,26,SDID,0.0802248578101399,0.0606047056762198,-0.0643952943237818,0.1856047056762216,-0.01962015213392,1
parallel,27,DiD,0.0852859119153736,0.2230783473378926,0.0980783473378908,0.3480783473378944,0.137792435422519,0
parallel,27,SC-ADH,0.0852859119153736,0.2669459153734357,0.1000000000001293,0.4250000000001339,0.181660003458062,0
parallel,27,SC-DI,0.0852859119153736,-0.1423971366600323,-0.699999999999882,0.4000000000001336,-0.2276830485754059,1
parallel,27,SDID,0.0852859119153736,0.2463913656642178,0.1338913656642162,0.3588913656642194,0.1611054537488442,0
parallel,28,DiD,0.1048040480424149,0.1957871889841267,0.0582871889841247,0.3332871889841287,0.0909831409417118,1
parallel,28,SC-ADH,0.1048040480424149,0.2032798686425994,0.0500000000001286,0.3250000000001325,0.0984758206001844,1
parallel,28,SC-DI,0.1048040480424149,0.7879878851589897,0.1000000000001293,1.5000000000001492,0.6831838371165747,1
parallel,28,SDID,0.1048040480424149,0.2162230150664992,0.1037230150664976,0.3287230150665008,0.1114189670240842,1
parallel,29,DiD,0.126722481655646,0.2126262807714167,0.0001262807714137,0.4251262807714198,0.0859037991157707,1
parallel,29,SC-ADH,0.126722481655646,0.192394669209778,0.0500000000001286,0.3250000000001325,0.0656721875541319,1
parallel,29,SC-DI,0.126722481655646,-0.6205639246010654,-1.1999999999998892,-0.0499999999998728,-0.7472864062567114,0
parallel,29,SDID,0.126722481655646,0.2013723743411163,0.0888723743411147,0.3138723743411179,0.0746498926854702,1
parallel,30,DiD,0.1474335181765048,0.0984769981448714,-0.0265230018551303,0.2234769981448732,-0.0489565200316333,1
parallel,30,SC-ADH,0.1474335181765048,0.1053148715089071,0.0250000000001282,0.2000000000001307,-0.0421186466675976,1
parallel,30,SC-DI,0.1474335181765048,0.3667207738922293,-0.8749999999998845,1.625000000000151,0.2192872557157245,1
parallel,30,SDID,0.1474335181765048,0.0953320926134968,0.0203320926134957,0.1703320926134979,-0.0521014255630079,1
parallel,31,DiD,0.0972304428481585,0.015910474268111,-0.1215895257318908,0.153410474268113,-0.0813199685800474,1
parallel,31,SC-ADH,0.0972304428481585,0.0580882229753307,-0.0499999999998728,0.15000000000013,-0.0391422198728277,1
parallel,31,SC-DI,0.0972304428481585,-0.0867937238701868,-0.5999999999998806,0.4250000000001339,-0.1840241667183453,1
parallel,31,SDID,0.0972304428481585,0.0085135282230549,-0.0664864717769461,0.083513528223056,-0.0887169146251036,0
parallel,32,DiD,0.0691664725117159,0.1196934842396328,-0.0428065157603694,0.2821934842396352,0.0505270117279169,1
parallel,32,SC-ADH,0.0691664725117159,0.1218472873993559,1.2789769243681806e-13,0.2750000000001318,0.0526808148876399,1
